,시도명,제한속도,CCTV설치여부,CCTV설치대수,보호구역도로폭
110,충청남도,30,N,0.0,10.005708661417323
111,충청남도,30,N,0.0,10.005708661417323
112,충청남도,30,N,0.0,10.005708661417323
113,충청남도,30,N,0.0,10.005708661417323
114,충청남도,30,N,0.0,10.005708661417323
115,충청남도,30,N,0.0,10.005708661417323
116,충청남도,30,N,0.0,10.005708661417323
117,충청남도,30,N,0.0,10.005708661417323
118,충청남도,30,N,0.0,10.005708661417323
119,충청남도,30,N,0.0,10.005708661417323
120,충청남도,30,N,0.0,10.005708661417323
121,충청남도,30,N,0.0,10.005708661417323
122,충청남도,30,N,0.0,10.005708661417323
123,충청남도,30,Y,1.0,10.005708661417323
124,충청남도,30,N,0.0,10.005708661417323
125,충청남도,30,N,0.0,10.005708661417323
126,충청남도,30,N,0.0,10.005708661417323
127,충청남도,30,Y,1.0,10.005708661417323
128,충청남도,30,N,0.0,10.005708661417323
129,충청남도,30,N,0.0,10.005708661417323
130,충청남도,30,N,0.0,10.005708661417323
131,충청남도,30,N,0.0,10.005708661417323
132,충청남도,30,N,0.0,10.005708661417323
133,충청남도,30,N,0.0,10.005708661417323
134,충청남도,30,N,0.0,10.005708661417323
135,충청남도,30,N,0.0,10.005708661417323
136,충청남도,30,N,0.0,10.005708661417323
137,충청남도,30,N,0.0,10.005708661417323
138,충청남도,30,N,0.0,10.005708661417323
139,충청남도,30,N,0.0,10.005708661417323
140,충청남도,30,N,0.0,10.005708661417323
141,충청남도,30,N,0.0,10.005708661417323
142,충청남도,30,N,0.0,10.005708661417323
143,충청남도,30,N,0.0,10.005708661417323
144,충청남도,30,N,0.0,10.005708661417323
145,충청남도,30,N,0.0,10.005708661417323
146,충청남도,30,N,0.0,10.005708661417323
147,충청남도,30,N,0.0,10.005708661417323
148,충청남도,30,N,0.0,10.005708661417323
149,충청남도,30,N,0.0,10.005708661417323
150,충청남도,30,N,0.0,10.005708661417323
151,충청남도,30,Y,1.0,10.005708661417323
152,충청남도,30,N,0.0,10.005708661417323
153,충청남도,30,N,0.0,10.005708661417323
154,충청남도,30,N,0.0,10.005708661417323
155,충청남도,30,N,0.0,10.005708661417323
156,충청남도,30,N,0.0,10.005708661417323
157,충청남도,30,N,0.0,10.005708661417323
158,충청남도,30,N,0.0,10.005708661417323
159,충청남도,30,N,0.0,10.005708661417323
160,충청남도,30,N,0.0,10.005708661417323
161,충청남도,30,N,0.0,10.005708661417323
162,충청남도,30,N,0.0,10.005708661417323
163,충청남도,30,N,0.0,10.005708661417323
164,충청남도,30,N,0.0,10.005708661417323
165,충청남도,30,N,0.0,10.005708661417323
166,충청남도,30,N,0.0,10.005708661417323
167,충청남도,30,N,0.0,10.005708661417323
168,충청남도,30,N,0.0,10.005708661417323
169,충청남도,30,N,0.0,10.005708661417323
170,충청남도,30,N,0.0,10.005708661417323
171,충청남도,30,N,0.0,10.005708661417323
172,충청남도,30,N,0.0,10.005708661417323
173,인천광역시,30,N,0.0,10.005708661417323
174,인천광역시,50,Y,1.0,10.005708661417323
175,인천광역시,30,Y,1.0,10.005708661417323
176,인천광역시,50,Y,1.0,10.005708661417323
177,인천광역시,30,N,0.0,10.005708661417323
178,인천광역시,30,Y,1.0,10.005708661417323
179,인천광역시,30,Y,1.0,10.005708661417323
180,인천광역시,50,N,0.0,10.005708661417323
181,인천광역시,30,Y,1.0,10.005708661417323
182,인천광역시,50,Y,1.0,10.005708661417323
183,인천광역시,30,Y,1.0,10.005708661417323
184,인천광역시,50,Y,1.0,10.005708661417323
185,인천광역시,30,Y,1.0,10.005708661417323
186,인천광역시,50,N,0.0,10.005708661417323
187,인천광역시,30,Y,1.0,10.005708661417323
188,인천광역시,30,Y,1.0,10.005708661417323
189,인천광역시,30,Y,1.0,10.005708661417323
190,인천광역시,30,Y,1.0,10.005708661417323
191,인천광역시,30,Y,1.0,10.005708661417323
192,인천광역시,30,Y,1.0,10.005708661417323
193,인천광역시,30,Y,1.0,10.005708661417323
194,경기도,30,N,0.0,10.005708661417323
195,경기도,30,Y,1.0,10.005708661417323
196,경기도,30,N,0.0,10.005708661417323
197,경기도,30,N,0.0,10.005708661417323
198,경기도,30,N,0.0,10.005708661417323
199,경기도,30,Y,2.0,10.005708661417323
200,경기도,30,N,0.0,10.005708661417323
201,경기도,60,N,0.0,10.005708661417323
202,경기도,40,N,0.0,10.005708661417323
203,경기도,30,N,0.0,10.005708661417323
204,경기도,30,N,0.0,10.005708661417323
205,경기도,30,N,0.0,27.0
206,경기도,30,N,0.0,10.005708661417323
207,경기도,30,N,0.0,10.005708661417323
208,경기도,30,N,0.0,10.005708661417323
209,경기도,30,N,0.0,10.005708661417323
210,경기도,30,N,0.0,10.005708661417323
211,경기도,30,N,0.0,10.005708661417323
212,경기도,30,N,0.0,10.005708661417323
213,경기도,30,N,0.0,17.5
214,경상북도,30,N,0.0,10.005708661417323
215,경상북도,30,N,0.0,10.005708661417323
216,경상북도,30,N,0.0,10.005708661417323
217,경상북도,30,N,0.0,10.005708661417323
218,경상북도,30,N,0.0,10.005708661417323
219,경상북도,30,N,0.0,10.005708661417323
220,경상북도,30,N,0.0,10.005708661417323
221,경상북도,30,N,0.0,10.005708661417323
222,인천광역시,30,Y,1.0,10.005708661417323
223,인천광역시,30,Y,1.0,10.005708661417323
224,인천광역시,50,N,0.0,10.005708661417323
225,울산광역시,60,N,0.0,10.005708661417323
226,서울특별시,30,Y,2.0,10.005708661417323
227,서울특별시,30,N,0.0,10.005708661417323
228,서울특별시,30,Y,1.0,10.005708661417323
229,서울특별시,30,Y,1.0,10.005708661417323
230,서울특별시,30,Y,2.0,10.005708661417323
231,서울특별시,30,Y,1.0,10.005708661417323
232,부산광역시,30,N,0.0,10.005708661417323
233,부산광역시,30,N,0.0,10.005708661417323
234,부산광역시,30,N,0.0,10.005708661417323
235,부산광역시,30,N,0.0,10.005708661417323
236,부산광역시,30,N,0.0,10.005708661417323
237,부산광역시,30,Y,1.0,10.005708661417323
238,부산광역시,30,N,0.0,10.005708661417323
239,부산광역시,30,Y,1.0,10.005708661417323
240,부산광역시,30,Y,1.0,10.005708661417323
241,부산광역시,30,N,0.0,10.005708661417323
242,부산광역시,30,Y,1.0,10.005708661417323
243,부산광역시,30,N,0.0,10.005708661417323
244,부산광역시,30,Y,1.0,10.005708661417323
245,경기도,30,N,0.0,10.005708661417323
246,경기도,30,N,0.0,10.005708661417323
247,경기도,30,Y,1.0,10.005708661417323
248,경기도,40,Y,1.0,10.005708661417323
249,경기도,30,N,0.0,10.005708661417323
250,울산광역시,30,N,0.0,10.005708661417323
251,울산광역시,30,N,0.0,10.005708661417323
252,울산광역시,30,N,0.0,10.005708661417323
253,울산광역시,30,N,0.0,10.005708661417323
254,울산광역시,30,N,0.0,10.005708661417323
255,울산광역시,30,N,0.0,10.005708661417323
256,울산광역시,30,N,0.0,10.005708661417323
257,울산광역시,30,N,0.0,10.005708661417323
258,울산광역시,60,N,0.0,10.005708661417323
259,울산광역시,30,N,0.0,10.005708661417323
260,경상남도,30,Y,1.0,10.005708661417323
261,경상북도,38,N,0.0,10.005708661417323
262,경상북도,39,N,0.0,10.005708661417323
263,경상북도,40,N,0.0,10.005708661417323
264,경상북도,41,N,0.0,10.005708661417323
265,경상북도,42,N,0.0,10.005708661417323
266,경상북도,43,Y,2.0,10.005708661417323
267,경상북도,44,N,0.0,10.005708661417323
268,경상북도,45,N,0.0,10.005708661417323
269,경상북도,46,Y,2.0,10.005708661417323
270,경상북도,47,N,0.0,10.005708661417323
271,경상북도,48,N,0.0,10.005708661417323
272,경상북도,49,N,0.0,10.005708661417323
273,경상북도,50,Y,2.0,10.005708661417323
274,경상북도,51,N,0.0,10.005708661417323
275,경상북도,52,N,0.0,10.005708661417323
276,경상북도,53,N,0.0,10.005708661417323
277,경상북도,54,N,0.0,10.005708661417323
278,경상북도,55,N,0.0,10.005708661417323
279,경기도,30,N,0.0,10.005708661417323
280,경기도,30,N,0.0,10.005708661417323
281,경기도,30,N,0.0,10.005708661417323
282,경기도,30,N,0.0,10.005708661417323
283,경기도,30,N,0.0,10.005708661417323
284,경기도,30,N,0.0,10.005708661417323
285,경기도,30,N,0.0,10.005708661417323
286,경기도,30,N,0.0,10.005708661417323
287,경기도,30,N,0.0,10.005708661417323
288,경기도,30,N,0.0,10.005708661417323
289,경기도,30,N,0.0,10.005708661417323
290,경기도,30,N,0.0,10.005708661417323
291,경상남도,30,Y,2.0,10.005708661417323
292,경상남도,30,N,0.0,10.005708661417323
293,경상남도,30,Y,2.0,10.005708661417323
294,경상남도,30,Y,1.0,10.005708661417323
295,경상남도,30,N,0.0,10.005708661417323
296,경상남도,30,N,0.0,10.005708661417323
297,인천광역시,30,Y,2.0,9.0
298,인천광역시,30,Y,2.0,10.005708661417323
299,인천광역시,30,Y,3.0,10.005708661417323
300,인천광역시,30,Y,3.0,10.005708661417323
301,인천광역시,30,Y,3.0,10.005708661417323
302,인천광역시,30,Y,5.0,10.005708661417323
303,인천광역시,30,Y,2.0,10.005708661417323
304,인천광역시,30,Y,4.0,10.005708661417323
305,인천광역시,30,N,0.0,19.5
306,인천광역시,30,N,0.0,10.005708661417323
307,인천광역시,30,N,0.0,10.005708661417323
308,인천광역시,30,N,0.0,4.75
309,인천광역시,30,N,0.0,10.005708661417323
310,인천광역시,30,N,0.0,10.005708661417323
311,인천광역시,30,N,0.0,9.0
312,인천광역시,30,N,0.0,10.005708661417323
313,인천광역시,30,N,0.0,10.005708661417323
314,대전광역시,30,Y,1.0,10.005708661417323
315,대전광역시,30,Y,1.0,10.005708661417323
316,대전광역시,30,Y,1.0,10.005708661417323
317,대전광역시,30,Y,1.0,10.005708661417323
318,대전광역시,30,Y,1.0,10.005708661417323
319,대전광역시,30,Y,1.0,10.005708661417323
320,대전광역시,30,Y,1.0,10.005708661417323
321,대전광역시,30,Y,1.0,10.005708661417323
322,대전광역시,30,Y,1.0,10.005708661417323
323,대구광역시,40,Y,1.0,21.5
324,대구광역시,30,Y,2.0,7.0
325,대구광역시,50,N,0.0,10.005708661417323
326,대구광역시,50,N,0.0,10.005708661417323
327,대구광역시,30,Y,0.0,10.005708661417323
328,충청북도,30,N,0.0,10.005708661417323
329,충청북도,30,N,0.0,10.005708661417323
330,충청북도,30,N,0.0,10.005708661417323
331,충청북도,30,N,0.0,10.005708661417323
332,충청북도,30,N,0.0,10.005708661417323
333,충청북도,30,N,0.0,10.005708661417323
334,충청북도,30,N,0.0,10.005708661417323
335,충청북도,30,N,0.0,10.005708661417323
336,충청북도,30,N,0.0,10.005708661417323
337,충청북도,30,N,0.0,10.005708661417323
338,충청북도,30,N,0.0,10.005708661417323
339,충청북도,30,N,0.0,10.005708661417323
340,대전광역시,30,N,0.0,10.005708661417323
341,대전광역시,30,N,0.0,10.005708661417323
342,대전광역시,30,N,0.0,10.005708661417323
343,대전광역시,30,N,0.0,10.005708661417323
344,대전광역시,30,N,0.0,10.005708661417323
345,대전광역시,30,N,0.0,10.005708661417323
346,대전광역시,30,N,0.0,10.005708661417323
347,대전광역시,30,N,0.0,10.005708661417323
348,대전광역시,30,N,0.0,10.005708661417323
349,대전광역시,30,N,0.0,10.005708661417323
350,대전광역시,30,N,0.0,10.005708661417323
351,대전광역시,30,N,0.0,10.005708661417323
352,대전광역시,30,N,0.0,10.005708661417323
353,대전광역시,30,N,0.0,10.005708661417323
354,대전광역시,30,N,0.0,10.005708661417323
355,대전광역시,30,N,0.0,10.005708661417323
356,대전광역시,30,N,0.0,10.005708661417323
357,대전광역시,30,N,0.0,10.005708661417323
358,대전광역시,30,N,0.0,10.005708661417323
359,대전광역시,30,N,0.0,10.005708661417323
360,대전광역시,30,N,0.0,10.005708661417323
361,대전광역시,30,N,0.0,10.005708661417323
362,대전광역시,30,N,0.0,10.005708661417323
363,대전광역시,30,N,0.0,10.005708661417323
364,대전광역시,30,N,0.0,10.005708661417323
365,대전광역시,30,N,0.0,10.005708661417323
366,전라북도,40,Y,1.0,10.005708661417323
367,서울특별시,30,Y,1.0,10.005708661417323
368,서울특별시,30,Y,1.0,10.005708661417323
369,서울특별시,30,Y,1.0,10.005708661417323
370,서울특별시,30,Y,1.0,10.005708661417323
371,서울특별시,30,Y,1.0,10.005708661417323
372,경상북도,30,N,0.0,10.005708661417323
373,경상북도,30,N,0.0,10.005708661417323
374,경상북도,30,N,0.0,10.005708661417323
375,경상북도,30,N,0.0,10.005708661417323
376,경상북도,30,N,0.0,10.005708661417323
377,경상북도,30,N,0.0,10.005708661417323
378,경상북도,30,N,0.0,10.005708661417323
379,경상북도,30,N,0.0,10.005708661417323
380,경상북도,30,N,0.0,10.005708661417323
381,경상북도,30,N,0.0,10.005708661417323
382,경상북도,30,N,0.0,10.005708661417323
383,경상북도,30,N,0.0,10.005708661417323
384,경상북도,30,N,0.0,10.005708661417323
385,경상북도,30,N,0.0,10.005708661417323
386,경상북도,30,N,0.0,10.005708661417323
387,경상북도,30,N,0.0,10.005708661417323
388,경상북도,30,N,0.0,10.005708661417323
389,경상북도,30,N,0.0,10.005708661417323
390,경상북도,30,N,0.0,10.005708661417323
391,경상북도,30,N,0.0,10.005708661417323
392,경기도,30,N,0.0,10.005708661417323
393,경기도,30,N,0.0,10.005708661417323
394,경기도,30,N,0.0,10.005708661417323
395,경기도,30,N,0.0,10.005708661417323
396,경기도,30,N,0.0,10.005708661417323
397,경기도,30,N,0.0,10.005708661417323
398,경기도,30,N,0.0,10.005708661417323
399,경기도,30,N,0.0,10.005708661417323
400,경기도,30,N,0.0,10.005708661417323
401,경기도,30,N,0.0,10.005708661417323
402,경기도,30,N,0.0,10.005708661417323
403,경기도,30,N,0.0,10.005708661417323
404,경기도,30,N,0.0,10.005708661417323
405,경기도,30,N,0.0,10.005708661417323
406,경기도,30,N,0.0,10.005708661417323
407,경기도,30,N,0.0,10.005708661417323
408,경기도,30,N,0.0,10.005708661417323
409,경기도,30,N,0.0,12.5
410,경기도,30,N,0.0,11.0
411,경기도,30,N,0.0,11.0
412,경기도,30,N,0.0,12.5
413,경기도,30,N,0.0,12.5
414,경기도,30,N,0.0,12.5
415,경기도,30,N,0.0,12.5
416,경기도,30,N,0.0,8.5
417,경기도,30,N,0.0,9.5
418,경기도,30,N,0.0,17.0
419,경기도,30,N,0.0,10.005708661417323
420,경기도,30,N,0.0,9.5
421,경기도,30,N,0.0,10.005708661417323
422,경기도,30,N,0.0,10.005708661417323
423,경기도,30,N,0.0,10.005708661417323
424,경기도,30,N,0.0,10.005708661417323
425,경기도,30,N,0.0,10.005708661417323
426,경기도,30,N,0.0,10.005708661417323
427,경기도,30,N,0.0,10.005708661417323
428,경기도,30,N,0.0,10.005708661417323
429,경기도,30,N,0.0,10.005708661417323
430,경기도,30,N,0.0,10.005708661417323
431,경기도,30,N,0.0,10.005708661417323
432,경기도,30,Y,1.0,10.005708661417323
433,경기도,30,Y,1.0,10.005708661417323
434,경기도,30,N,0.0,10.005708661417323
435,경기도,30,N,0.0,10.005708661417323
436,경기도,30,N,0.0,10.005708661417323
437,경기도,30,N,0.0,10.005708661417323
438,경기도,30,N,0.0,10.005708661417323
439,경기도,30,N,0.0,10.005708661417323
440,경기도,30,N,0.0,10.005708661417323
441,경기도,30,N,0.0,10.005708661417323
442,경기도,30,N,0.0,10.005708661417323
443,경기도,30,N,0.0,10.005708661417323
444,경기도,30,N,0.0,10.005708661417323
445,경기도,30,N,0.0,10.005708661417323
446,경기도,30,N,0.0,10.005708661417323
447,울산광역시,30,N,0.0,10.005708661417323
448,울산광역시,30,N,0.0,10.005708661417323
449,울산광역시,30,N,0.0,10.005708661417323
450,울산광역시,30,N,0.0,10.005708661417323
451,울산광역시,30,N,0.0,10.005708661417323
452,울산광역시,30,N,0.0,10.005708661417323
453,울산광역시,30,N,0.0,10.005708661417323
454,울산광역시,30,N,0.0,10.005708661417323
455,울산광역시,30,N,0.0,10.005708661417323
456,울산광역시,30,N,0.0,10.005708661417323
457,울산광역시,30,N,0.0,10.005708661417323
458,울산광역시,30,N,0.0,10.005708661417323
459,울산광역시,30,N,0.0,10.005708661417323
460,경기도,30,N,0.0,10.005708661417323
461,경기도,30,N,0.0,10.005708661417323
462,경기도,30,N,0.0,10.005708661417323
463,경기도,30,N,0.0,10.005708661417323
464,경기도,30,N,0.0,10.005708661417323
465,경기도,30,N,0.0,10.005708661417323
466,경기도,30,N,0.0,10.005708661417323
467,경기도,30,N,0.0,10.005708661417323
468,경기도,30,N,0.0,10.005708661417323
469,경기도,30,N,0.0,10.005708661417323
470,경기도,30,N,0.0,10.005708661417323
471,경기도,30,N,0.0,10.005708661417323
472,경기도,30,N,0.0,10.005708661417323
473,경기도,30,N,0.0,10.005708661417323
474,대전광역시,50,N,0.0,10.005708661417323
475,대전광역시,30,N,0.0,10.005708661417323
476,대전광역시,30,N,0.0,10.005708661417323
477,서울특별시,30,N,0.0,12.1
478,서울특별시,60,Y,1.0,19.5
479,서울특별시,30,N,0.0,16.0
480,서울특별시,50,N,0.0,10.005708661417323
481,서울특별시,30,N,0.0,10.005708661417323
482,서울특별시,30,N,0.0,10.005708661417323
483,경상북도,30,N,0.0,10.005708661417323
484,경상북도,30,N,0.0,10.005708661417323
485,경상북도,30,N,0.0,10.005708661417323
486,경상북도,30,N,0.0,10.005708661417323
487,경상북도,30,N,0.0,10.005708661417323
488,경상북도,30,N,0.0,10.005708661417323
489,경상북도,30,N,0.0,10.005708661417323
490,경상북도,30,N,0.0,10.005708661417323
491,경상북도,30,N,0.0,10.005708661417323
492,경상북도,30,N,0.0,10.005708661417323
493,경상북도,31,N,0.0,10.005708661417323
494,경상북도,32,N,0.0,10.005708661417323
495,경상북도,33,N,0.0,10.005708661417323
496,경상북도,34,Y,4.0,10.005708661417323
497,경상북도,35,Y,2.0,10.005708661417323
498,경상북도,36,Y,3.0,10.005708661417323
499,경상북도,37,N,0.0,10.005708661417323
500,충청남도,30,Y,1.0,10.005708661417323
501,경기도,30,N,0.0,10.005708661417323
502,경기도,30,Y,1.0,12.5
503,경기도,30,N,0.0,10.005708661417323
504,경기도,30,N,0.0,10.005708661417323
505,경기도,30,N,0.0,10.005708661417323
506,경기도,30,N,0.0,10.005708661417323
507,경기도,30,N,0.0,10.005708661417323
508,경기도,30,Y,1.0,10.005708661417323
509,경기도,30,N,0.0,10.005708661417323
510,경기도,30,N,0.0,10.005708661417323
511,경기도,30,N,0.0,10.005708661417323
512,경기도,30,N,0.0,10.005708661417323
513,경기도,30,N,0.0,10.0
514,경기도,30,N,0.0,10.005708661417323
515,강원도,30,Y,1.0,10.005708661417323
516,강원도,30,Y,1.0,6.0
517,강원도,30,N,0.0,10.005708661417323
518,경기도,50,N,0.0,10.005708661417323
519,경기도,50,N,0.0,10.005708661417323
520,경기도,30,Y,1.0,10.005708661417323
521,경기도,30,N,0.0,10.005708661417323
522,부산광역시,30,N,0.0,10.005708661417323
523,부산광역시,30,N,0.0,10.005708661417323
524,울산광역시,30,N,0.0,10.005708661417323
525,울산광역시,30,N,0.0,10.005708661417323
526,경기도,30,N,0.0,10.005708661417323
527,경기도,30,N,0.0,10.005708661417323
528,경기도,30,N,0.0,10.005708661417323
529,경기도,30,N,0.0,10.005708661417323
530,경기도,30,N,0.0,10.005708661417323
531,경기도,30,Y,1.0,10.005708661417323
532,경기도,30,N,0.0,10.005708661417323
533,경기도,30,N,0.0,10.005708661417323
534,경기도,30,N,0.0,10.005708661417323
535,경기도,30,N,0.0,10.005708661417323
536,경기도,30,N,0.0,10.005708661417323
537,경기도,30,N,0.0,10.005708661417323
538,경기도,30,N,0.0,5.5
539,경기도,30,N,0.0,10.005708661417323
540,경기도,30,N,0.0,10.005708661417323
541,경기도,30,N,0.0,10.005708661417323
542,경기도,30,N,0.0,10.005708661417323
543,경기도,30,N,0.0,10.005708661417323
544,경기도,30,N,0.0,10.005708661417323
545,경기도,30,N,0.0,10.005708661417323
546,경기도,30,N,0.0,10.005708661417323
547,경기도,30,N,0.0,10.005708661417323
548,경기도,30,N,0.0,10.005708661417323
549,경기도,30,N,0.0,6.0
550,경기도,30,N,0.0,10.005708661417323
551,경기도,30,N,0.0,10.005708661417323
552,경기도,30,N,0.0,10.005708661417323
553,강원도,30,N,0.0,9.0
554,강원도,30,N,0.0,9.0
555,강원도,30,N,0.0,9.0
556,강원도,30,N,0.0,9.0
557,강원도,30,N,0.0,9.0
558,강원도,30,N,0.0,9.0
559,강원도,30,N,0.0,9.0
560,강원도,30,N,0.0,9.0
561,강원도,30,N,0.0,9.0
562,강원도,30,N,0.0,9.0
563,강원도,30,N,0.0,9.0
564,강원도,30,N,0.0,9.0
565,경기도,30,N,0.0,10.005708661417323
566,경기도,30,N,0.0,10.005708661417323
567,경기도,30,N,0.0,14.0
568,경기도,30,N,0.0,10.005708661417323
569,경기도,30,N,0.0,10.005708661417323
570,경기도,30,N,0.0,10.005708661417323
571,경기도,30,N,0.0,10.005708661417323
572,경기도,30,N,0.0,10.005708661417323
573,경기도,30,N,0.0,10.005708661417323
574,경기도,30,N,0.0,10.005708661417323
575,경기도,30,Y,1.0,10.005708661417323
576,경기도,30,N,0.0,10.005708661417323
577,경기도,30,N,0.0,10.005708661417323
578,경기도,30,Y,1.0,10.005708661417323
579,경기도,30,N,0.0,10.005708661417323
580,강원도,30,N,0.0,9.0
581,강원도,30,N,0.0,9.0
582,강원도,30,N,0.0,9.0
583,강원도,30,N,0.0,9.0
584,강원도,30,N,0.0,9.0
585,강원도,30,N,0.0,9.0
586,강원도,30,N,0.0,9.0
587,강원도,30,N,0.0,9.0
588,강원도,30,N,0.0,9.0
589,강원도,30,N,0.0,9.0
590,강원도,30,N,0.0,9.0
591,강원도,30,N,0.0,9.0
592,강원도,30,N,0.0,9.0
593,강원도,30,N,0.0,9.0
594,강원도,30,N,0.0,9.0
595,강원도,30,N,0.0,9.0
596,강원도,30,N,0.0,9.0
597,강원도,30,N,0.0,9.0
598,강원도,30,N,0.0,9.0
599,강원도,30,N,0.0,9.0
600,강원도,30,N,0.0,9.0
601,강원도,30,N,0.0,9.0
602,강원도,30,N,0.0,9.0
603,강원도,30,N,0.0,9.0
604,강원도,30,N,0.0,9.0
605,강원도,30,N,0.0,9.0
606,강원도,30,N,0.0,9.0
607,전라남도,30,N,0.0,10.005708661417323
608,강원도,30,N,0.0,9.0
609,강원도,30,N,0.0,9.0
610,강원도,30,N,0.0,9.0
611,강원도,30,N,0.0,9.0
612,강원도,30,N,0.0,9.0
613,강원도,30,N,0.0,9.0
614,강원도,30,N,0.0,9.0
615,강원도,30,N,0.0,9.0
616,강원도,30,N,0.0,9.0
617,강원도,30,N,0.0,9.0
618,강원도,30,N,0.0,9.0
